Year,Week,week_start,week_start_num,week_end,week_end_num,Sex,A00,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80+
2021,37,2021-09-13,2021.6986301369864,2021-09-19,2021.7150684931507,male,0.029331070672825185,0.03408676975029946,0.03469036878963116,0.041788386553498466,0.05052173480057608,0.05278598285961756,0.07351233767420673,0.08842834559303886,0.09204341339905427,0.09759152066872685,0.105750657928246,0.11364529470619035,0.10587571213844235,0.09514819673184487,0.09929514281462441,0.09312694088614241,0.08558959963490716,0.07166896617076568,0.06676924831747175,0.06412952794463096,0.0647230628595688,0.058095640835767744,0.05577390015455183,0.050651861329107026,0.05441526142399516,0.052140531986948055,0.0510942939618579,0.05076637294357521,0.0519947861244904,0.053285692263390416,0.04849180311732818,0.04683148201400983,0.0462069235338087,0.04320394292158315,0.04551991786960274,0.044926602100198235,0.04249615992071718,0.04458831105149801,0.043287212143289566,0.04517121392180975,0.04393255313265045,0.04240248348073944,0.044812103345024334,0.041954920596754805,0.041143072173402365,0.03982644751018763,0.043594268550743664,0.036844650073748424,0.03981603954288836,0.03596003101730909,0.0343365340202617,0.030897177370417774,0.0309856299864561,0.026693250073978454,0.024976397313058837,0.02221914634764591,0.022822607646395064,0.019935420867528926,0.018874224935293928,0.018957455206140072,0.01581560488462416,0.015316255429325545,0.016585444689736547,0.012034192409766177,0.01285598906572358,0.011997783997604384,0.01047905580032977,0.009912144657398491,0.011571287353461718,0.012335863091210585,0.011436057440606802,0.01122801210752824,0.00878874266967398,0.009636492848641124,0.007530145195667328,0.010187797927392828,0.007862994457362991,0.009355641565193784,0.01014098877854045,0.009750914176774251,0.013469744407207957
2021,37,2021-09-13,2021.6986301369864,2021-09-19,2021.7150684931507,female,0.025928463206526003,0.029471550078810655,0.03641274594845814,0.038551487018638385,0.04559278167644049,0.055128412193479186,0.06901337634386008,0.080448999087704,0.08225101600072228,0.09418444380981339,0.09721120897243582,0.1088041508727319,0.1005611734035175,0.09831568350699259,0.08632922126796908,0.09238201331345486,0.08808977142203449,0.073304043834086,0.06762315104747209,0.06478554061313492,0.060526812250061485,0.0593971103250329,0.05625802138367613,0.05539909971776432,0.053025426349704155,0.0500324619673039,0.053754174190748384,0.05168768010869991,0.0514482427784166,0.05158357678615503,0.05121921679848681,0.04902270067452132,0.04691475704480921,0.04675861647145219,0.052728724797080476,0.04924651205318179,0.0539259519549699,0.043828465334589756,0.048366886832761004,0.051823014739594685,0.049621268146422426,0.05020943246068248,0.04429686206662687,0.04549389510619258,0.04546787235580519,0.045670850154205134,0.04327159915406562,0.04558757711542618,0.038437002299943214,0.03399831185903285,0.03243731500632111,0.027806633375535787,0.025465434447165505,0.02270815755159101,0.02279659623909453,0.023426075948408936,0.01796390254459583,0.01847888296798597,0.018447671888057474,0.01624213634162231,0.01720444577224309,0.016273346097787213,0.014093909811048093,0.013433334989914014,0.012767567283017733,0.009334837826761389,0.011992582797944648,0.010603881102422153,0.012112210521670226,0.009688502512032309,0.009319235028401941,0.009397249067027562,0.008934367484146648,0.009662497673834302,0.007784982720497809,0.007332516954591532,0.008549502788384242,0.008133436051276975,0.009220417414162218,0.011248816603374616,0.014998962954432291
2021,38,2021-09-20,2021.717808219178,2021-09-26,2021.7342465753425,male,0.023051508591713125,0.022546887391005764,0.02646433309740225,0.03269747789430752,0.039014632316617226,0.05204163296430165,0.06734719314386911,0.07060150690053398,0.08261559349146803,0.08099584733136346,0.0856052253352754,0.0996285799797081,0.08375621672071548,0.08288121584429546,0.07706387604129286,0.07429865444060577,0.07306450694940986,0.059277373771479805,0.057637531326366814,0.04963167807645498,0.046274583673522954,0.048033778207614876,0.04503069209641199,0.046269379044268207,0.04289688881895948,0.042163088900829135,0.04534816787174568,0.043110265206553824,0.04211625095975073,0.03823925656133371,0.043755603999921906,0.040794397574719504,0.04124195047018165,0.038697195206966725,0.04280321165708429,0.03823925656133371,0.03875443782122968,0.03818721833405045,0.03968594012741911,0.03837455619598286,0.0356686303879782,0.03832251783330617,0.03551772713242403,0.03998777126970584,0.0343365340202617,0.036829039018782296,0.03458629948988143,0.03498696743657562,0.035039002461352296,0.033451957630262326,0.028670302261389717,0.027983528244253358,0.0222711685975637,0.023145150177944288,0.02243243790304961,0.021917418324447695,0.019056291325799984,0.017927489980436632,0.020840575688244416,0.015810403303080256,0.015331860027223648,0.016580243031184678,0.015539921779952344,0.01277796983788551,0.011982180400191667,0.011690914107985973,0.009631291885159604,0.009584483237263443,0.009137202726767482,0.009511669868726874,0.007784982720497809,0.008019018282199874,0.010083777653838487,0.008627515672217152,0.008939568377917506,0.009631291885159604,0.010484256848604085,0.008185444211358792,0.007264907465600685,0.012278649551621904,0.012018588801434188
2021,38,2021-09-20,2021.717808219178,2021-09-26,2021.7342465753425,female,0.022416831174205135,0.02700541121156181,0.031131316976156162,0.037755303057493875,0.0400554233178139,0.044411359687295815,0.06331212691444503,0.07413201678197788,0.0826780927465368,0.08647506339507277,0.09064736319125119,0.10424482042802749,0.0856468938925539,0.07787628547523391,0.08149061974532101,0.07537660469480159,0.06716495759531406,0.06081835221481775,0.05801755370224043,0.052739135349216426,0.05492539747495894,0.05399362213910044,0.04884052933326955,0.04342252491295,0.0443697241597047,0.04271994321041873,0.04724785850163257,0.04112225571382718,0.04840332071809422,0.04623815127966179,0.04584780580439452,0.04389091798842401,0.04441656413059231,0.04317792131714821,0.04427083991527267,0.04116909275958698,0.04430206649845806,0.044333293100401155,0.04616008195019439,0.04454147092590018,0.04665972768415453,0.042855254503961625,0.04223594800413007,0.038171606876023265,0.04060184693272187,0.03933207136409338,0.03818201451418922,0.0363138768340037,0.036381524102531655,0.03057978981023764,0.02820724908706472,0.02700541121156181,0.022052675497653,0.02135038246587484,0.019836583076899693,0.017032789271509446,0.0208561819440096,0.01877538916167991,0.018827407966479345,0.017412515017688462,0.015539921779952344,0.01545149543332269,0.01307444352642146,0.012351466794747181,0.012679145650665703,0.011430856297132374,0.011306029009889506,0.009105997253326543,0.009730110280203826,0.010941951133631368,0.009641693812637063,0.007670565718127922,0.009048787267324722,0.008658720858514239,0.007784982720497809,0.009984958586699498,0.009620889959762914,0.008949970167025532,0.00813863686494731,0.008403879051716657,0.012289052008682562
2021,39,2021-09-27,2021.7369863013698,2021-10-03,2021.7534246575342,male,0.023951515259748424,0.027083451788759295,0.025819208857950006,0.03358204144977235,0.0392644202570655,0.04469240037053993,0.0641399407794915,0.07086186079958542,0.08221455839223406,0.09165272392981481,0.10077999662951974,0.10865824610685267,0.0950856824870607,0.0875480573336729,0.08443331083710984,0.08179790182481247,0.06997145585907838,0.060729848838449306,0.05437361788567465,0.0461028311830721,0.0469980322089748,0.0479192726105557,0.04437492859882831,0.04690955235147974,0.04462994675410842,0.04339650319913304,0.040539398228981796,0.04569687300617045,0.04523887271391622,0.04501507858369407,0.04839291103396478,0.04416675144006572,0.04187165350845935,0.03852026388854272,0.04216829311910552,0.04278759881317492,0.04422400007564283,0.04012827946804521,0.04036766468038552,0.03550211647581174,0.03809875346718715,0.03987848737792603,0.041132663942573124,0.03791662039165875,0.03747950361312576,0.03972236793093831,0.03711524243786269,0.034773624379385075,0.03633989500379043,0.03425327913031034,0.0298617726422541,0.029924208524151456,0.02868070799807265,0.02559029572908632,0.027598522535702004,0.022666539397751102,0.021386797426959762,0.020752140327365692,0.021444020988765872,0.020294359687120483,0.016783108100158758,0.01741771675949474,0.016673872964677133,0.013620583693301576,0.012949612293649146,0.011389247168088262,0.012595925428149222,0.011347638072338734,0.012497101586897534,0.013506153849995107,0.01082752718469552,0.011841748234208584,0.009308833165427983,0.01064028853863916,0.01051026209776149,0.010557071579020381,0.011576488510976585,0.01269474945721187,0.009293230374865555,0.013360516231799818,0.015009365955698453
2021,39,2021-09-27,2021.7369863013698,2021-10-03,2021.7534246575342,female,0.019581686483836572,0.0211110847845598,0.025309358266382833,0.030704663373257262,0.03886892323879729,0.041012969437776256,0.05775205832535933,0.07632959381942711,0.08723553254204441,0.09618490224845194,0.09531490175201943,0.1022544723733844,0.08550105408816501,0.0790063889367317,0.083480173187769,0.07319468990202321,0.07074730492340715,0.061240046841530144,0.05050091458622938,0.053686504318222444,0.04646195067373005,0.04834606748117311,0.04640990421706133,0.04823676602209342,0.0486427440282171,0.04587382874492137,0.046331834629735294,0.042808415939425276,0.04938184033085439,0.04549389510619258,0.045228463663246364,0.049215282500655336,0.04652961114527556,0.04487455718023209,0.04504110110749318,0.04506191913590638,0.04780997204857335,0.04584260121785537,0.047664238323308544,0.052707903699061254,0.04834086264457566,0.04765903355495698,0.04614967271512073,0.04329762080537846,0.04472883168142824,0.0410493981709377,0.04017511561852642,0.03980563157767228,0.03692270541889027,0.03430010998950347,0.031422692180069635,0.02700541121156181,0.025548675268466683,0.027010613913061827,0.02318156639590512,0.022510471617515317,0.021995451266053366,0.020720927882963213,0.019430829905075154,0.017880673863990084,0.017677804513099284,0.018822206083660593,0.015623146714139264,0.013615382331321908,0.012491900337300056,0.010765114227763857,0.010224205072293177,0.012705151997512511,0.009522071772275523,0.009896541685809217,0.010068174630755202,0.010801521776873102,0.011306029009889506,0.010286617380002059,0.010603881102422153,0.011233213230708054,0.010687098136945756,0.010707902416386635,0.012341064325200612,0.013246086960794733,0.014842918185189164
2021,40,2021-10-04,2021.7561643835616,2021-10-10,2021.772602739726,male,0.018827407966479345,0.02099143635685808,0.024279267221947544,0.02979413385479236,0.029757713005673345,0.03809354965617889,0.06298412883957963,0.0711222160021906,0.0830218399921514,0.08585523717978874,0.10160840718391435,0.1011134433160227,0.09276749897680554,0.08061565699080822,0.07800127266855121,0.0740226611087089,0.06740967405039676,0.05875157738693126,0.049418274927323626,0.055555266238123804,0.052421614446714865,0.049501554100836294,0.04667534169070244,0.04541582689409289,0.04360988163684935,0.043807647799979754,0.04409388963139131,0.04507753266268287,0.03939451861792638,0.041824815829890366,0.044432177463595596,0.04363590345745065,0.045124373271146836,0.04568125929342967,0.04343813794749522,0.04316230836073877,0.04441656413059231,0.04429686206662687,0.0427043303915162,0.04814307924002447,0.04305822210445517,0.04123674634460806,0.0400137912777947,0.04123154221956109,0.041668690539345875,0.039613084596931664,0.042714738936932284,0.041861245131797516,0.03677700220273344,0.0414709325109052,0.03598084541046255,0.030189561858581068,0.02975251002931346,0.026141769977233623,0.024435340310973965,0.02425325508598765,0.01988340095430464,0.024846335019722523,0.024461352538024922,0.021709331052645418,0.021709331052645418,0.01884821550296966,0.021740544090332155,0.0178182524409559,0.015368270773853679,0.014920940511277144,0.015134202133226351,0.013438536333678437,0.015503510913125206,0.013272093591183011,0.011800138776377622,0.013818235833936423,0.01641899187425904,0.01193536963605799,0.014114715453538935,0.010926347853038289,0.013979478926148921,0.01303283308219876,0.012335863091210585,0.014806507806412532,0.016086087841743948
2021,40,2021-10-04,2021.7561643835616,2021-10-10,2021.772602739726,female,0.016340967300420138,0.02467465329063319,0.0201695111210304,0.02684933040852547,0.02977852491633041,0.03970675601202125,0.05775205832535933,0.06698792938825285,0.08581356845556068,0.0884700164125979,0.09866995389284372,0.10339031611916284,0.08752722228912736,0.08379788379637507,0.07622544115245061,0.07828249495193494,0.06673280156174724,0.05801755370224043,0.05954808289422968,0.05206765900465996,0.04984508210137078,0.05300981043631005,0.04458831105149801,0.0491736431264619,0.044260431058376036,0.04812225997804269,0.04918925788787994,0.04662849968512971,0.050578990433010104,0.048163898510341675,0.045431440527134145,0.045504304209995065,0.047299905797011384,0.04628499293360102,0.04273555603401472,0.04506191913590638,0.0462069235338087,0.04967331781742496,0.05007410202920865,0.04592067007067949,0.04824197084826575,0.04599353443906463,0.049449504601761174,0.046852300759208605,0.04737277209805504,0.04019072767806515,0.04249615992071718,0.04242330045281737,0.03962869648773163,0.03903024402773989,0.034825659190675325,0.02976291598255961,0.02962763875278517,0.026448725158426525,0.024971194815076394,0.023576944118193006,0.02389949132873866,0.022744573463521888,0.022531280627817375,0.021631298540399815,0.02204227108722312,0.016356572205819715,0.018681755444181294,0.017131621733031416,0.01563875140413218,0.014957350970185402,0.01602366857291963,0.01410431263125295,0.013662194607839885,0.01375581928730811,0.014244750907706433,0.013828638598991673,0.01017739589067374,0.01041664326165472,0.010203400986370103,0.011233213230708054,0.010687098136945756,0.0119301684426469,0.009766517104661232,0.012673944382853637,0.017079604624602954
2021,41,2021-10-11,2021.7753424657535,2021-10-17,2021.7917808219179,male,0.02087699029231954,0.02138159528810311,0.022739371188830015,0.031183348142826493,0.03826007186682844,0.04108062281967631,0.05862143058784831,0.06956010433952901,0.08436560102872902,0.08423539010656583,0.09360620063020289,0.11823150866626587,0.09262684847122712,0.09074633566563366,0.08643860282494671,0.07538701978209734,0.07306450694940986,0.06547280085679431,0.05620075949789431,0.06311949287371439,0.054352796129020525,0.057080517246187235,0.05171891114610578,0.04947552934478924,0.053801022615627,0.0509069102696246,0.05297857862358471,0.0492100775770606,0.045035896601689246,0.04790365823049482,0.05061542586829663,0.049756597399390125,0.04584780580439452,0.04903831539061384,0.04560839536261467,0.05077678310284994,0.04969413770041382,0.047013646317099755,0.05166165425852637,0.04450503974627693,0.04957442348706797,0.04405225435799227,0.04450503974627693,0.050042871979654076,0.045754123326343904,0.04872081708507943,0.04062786724808673,0.04229319451405582,0.04578535080027637,0.04187165350845935,0.04109623515107383,0.03760439374633277,0.03230203081897313,0.0318129293857595,0.03315016442224681,0.029523579584744965,0.028696316607004238,0.030647429619646536,0.02786386400250457,0.024856739991218204,0.024050360872056205,0.02482552508297713,0.02287463050003617,0.020335975942431007,0.021069467908921304,0.016933956997830492,0.017677804513099284,0.018395653463129862,0.015503510913125206,0.014093909811048093,0.014114715453538935,0.012829982643439736,0.014998962954432291,0.014234348059406267,0.015841612800131105,0.01796390254459583,0.0185621126060625,0.014031492933522608,0.016221329847915026,0.01986259300359185,0.019670119854168545
2021,41,2021-10-11,2021.7753424657535,2021-10-17,2021.7917808219179,female,0.017282471641719487,0.0211110847845598,0.022604112229445653,0.031505942538213684,0.033597651529979206,0.03970675601202125,0.06331212691444503,0.0691852045230929,0.07954801404843,0.09604424249913039,0.09881583063561672,0.11150867405006167,0.08665736662915394,0.09042337355007275,0.08149061974532101,0.07537660469480159,0.06759711722042104,0.06699313609162036,0.06706602999354694,0.05612267520981016,0.06417117929658397,0.06184916733972145,0.062338551370624266,0.059980179221676665,0.05606020786376259,0.05453498678243232,0.053983211335809564,0.05539909971776432,0.05688790628903932,0.055430332984317425,0.05473279450031702,0.05035517331922076,0.05075596278638454,0.053155559143714726,0.05147947367201745,0.05139098618886756,0.057939466685974474,0.05874637150871082,0.05579472248025004,0.0534939059322579,0.05781452770384711,0.057866585576585736,0.054914986485117764,0.054285125477477714,0.05086006445207428,0.05158878194732986,0.04869999759178726,0.052135326770543174,0.04536898602309244,0.045270099878427526,0.03942053832916226,0.037312983902106356,0.035122258609295104,0.03386302361050437,0.03127700437403043,0.026693250073978454,0.028774359721922448,0.02611055429759684,0.024653843422593164,0.0250700423656906,0.023628967726507962,0.023837062680235832,0.01995102685164687,0.0215532661452516,0.01878579291847679,0.018957455206140072,0.017599778050425095,0.014005485923335151,0.015529518672543862,0.015212224896366868,0.014780500408604591,0.014260355184055929,0.015155008191951251,0.012673944382853637,0.015841612800131105,0.01497815695814356,0.01371940966970946,0.015456696978959239,0.01193536963605799,0.015805201722062442,0.020778150712009624
2021,42,2021-10-18,2021.7945205479452,2021-10-24,2021.8109589041096,male,0.03022598301016301,0.030584992869379296,0.03469036878963116,0.03762000503407771,0.04839291103396478,0.055029507488012754,0.0922569915498527,0.10118638506371733,0.11939376121720013,0.12660760465524806,0.13542820082454404,0.14843766142945988,0.11939897317055181,0.11129501681288768,0.11296260880618554,0.09667460952913698,0.10135310944267396,0.09184546370111775,0.09339782628569249,0.08304267323158551,0.0865584019370616,0.08094897439942655,0.08417809740410986,0.07931365633653799,0.07899076521914389,0.07591298440317037,0.07713157634267345,0.07290308054079857,0.07337173924060623,0.07700659123973813,0.06869054917895673,0.07292390972665438,0.0767305835349571,0.07078896157645649,0.06997145585907838,0.06870616980208197,0.0685083089225121,0.0678678696588728,0.06976838318324548,0.06614445032546823,0.07447570753800799,0.0714346439660138,0.07177831689433581,0.07243442606481779,0.07446008518163734,0.07550679343592995,0.06667032146851969,0.06563941076862138,0.06640998855478737,0.06432216572708059,0.05982920539796896,0.054035265373107176,0.05474841093114227,0.05284324098520251,0.048960241857056885,0.048137874423750476,0.05009492207266509,0.04203818781837946,0.04138246205745415,0.04287607165729657,0.03866076812160925,0.04200175839251255,0.041736344774362444,0.031630818325326764,0.0335404145921226,0.030647429619646536,0.029320664805997165,0.025231320351662596,0.028467390812278864,0.02643311722412979,0.027619333582200315,0.028129206823277395,0.02534057346506397,0.024877549940455535,0.030278013270964195,0.03093359901762195,0.02555387782421946,0.02406076568428216,0.02450817457949941,0.02798873104361682,0.0360484922457538
2021,42,2021-10-18,2021.7945205479452,2021-10-24,2021.8109589041096,female,0.024711070579739352,0.028649490794270732,0.029913802538634057,0.03961828856001279,0.04506712364430905,0.05552403289653654,0.09262684847122712,0.1069751600146383,0.1157298872723535,0.12533051467211626,0.13836351821503912,0.13785256295731207,0.12692557887477796,0.10311416833861804,0.11124290542479995,0.10532339164585534,0.09612238675733763,0.09252266315680532,0.09199653050775985,0.09064215411887301,0.08944408133309367,0.08444893619002376,0.09018896681923529,0.07994902858315857,0.07899597312448685,0.07894910199520613,0.07693889110107896,0.07979799677198164,0.08159999112480439,0.07391851306226363,0.07932928015113494,0.0740278685165099,0.0796521733705321,0.07688681413131615,0.08281350805687844,0.07466838365251674,0.08262080175985755,0.07921470561975372,0.08582398563348738,0.082037478943156,0.08437601791658791,0.0830895480508267,0.08007402075862623,0.07929803252662954,0.0781627149045561,0.08083960438921389,0.07428303213742707,0.07123156557600542,0.06747215503199881,0.07093996722349269,0.06332774592199385,0.05864745992160384,0.05610705836626599,0.053316924260572426,0.04917884804641552,0.0474664574922946,0.04841893524819277,0.04482251231234999,0.043261190497185395,0.04303740487819984,0.039175953557591986,0.040034607293637885,0.039321663495744605,0.033004471776294744,0.02924782379651249,0.028774359721922448,0.027036627428381574,0.02731757422308479,0.024019146447869892,0.023654979550180276,0.023993134442030734,0.02236480877856809,0.02273416891465282,0.022588505449082363,0.023628967726507962,0.024804715154559683,0.02922180917499083,0.025897247654943074,0.024144004257039185,0.028769156843947458,0.034960949943710656
2021,43,2021-10-25,2021.813698630137,2021-10-31,2021.8301369863013,male,0.03830170250281466,0.03823405273626483,0.04085684658470434,0.055305400030670276,0.058777606785833714,0.07782941535519237,0.13555332642638881,0.15641180135389313,0.1776386730411786,0.1917181878226916,0.20714845344927585,0.22957121413162407,0.17804044475006336,0.15720980418032193,0.16202415946052748,0.1493815605562348,0.13747195669143208,0.1319508722605655,0.11834095735009315,0.1120558490262473,0.11286880533707797,0.10799646891542074,0.10271818540115236,0.09771655525862807,0.09663814180675498,0.09547639774996114,0.09156937722293895,0.0978520097369547,0.10171782088528548,0.09405420829842547,0.09557537941596181,0.09538783536640308,0.09353847887664919,0.09794578612095808,0.09488772120772578,0.09267894120671055,0.09857096633617073,0.09086614470245125,0.0929446149694475,0.09709659503405511,0.09793015671187714,0.09698198134830181,0.09589837353133639,0.10085814800482551,0.10549533984956747,0.09565873254398995,0.09547118819380876,0.09401253300367501,0.08769390287923769,0.086881340048841793,0.08588128014939007,0.07965738134211106,0.07498604042707718,0.07373104710430926,0.07164293031809112,0.06705561657272989,0.06660784145035864,0.062208395593681715,0.06352558709037825,0.06412952794463096,0.061026596047521954,0.05724710027096148,0.053967595134784246,0.04908515956701286,0.047565347813769705,0.04517641844115139,0.04065388757646613,0.03966512425114968,0.03876484557604809,0.04217870155722661,0.039061467464052084,0.04171032390431999,0.04060705099475553,0.04444779080129266,0.04016470758144566,0.03704759421482783,0.04369315150860115,0.04528571346771252,0.044291657635310795,0.04081521390304804,0.0491736431264619
2021,43,2021-10-25,2021.813698630137,2021-10-31,2021.8301369863013,female,0.03484647312977094,0.03756276366860042,0.04413552493813263,0.05052173480057608,0.05983441138459054,0.07290828783648323,0.12602900081768484,0.16143472907287018,0.18089989670655343,0.19755880868036704,0.2140455297173511,0.20927334462093708,0.18143736599787513,0.1601098391375651,0.16210761917045521,0.15522785893893729,0.14776494819938948,0.1379985496614913,0.12822877221982143,0.11921655511397387,0.11551621269041977,0.11971690331302193,0.10977859677064154,0.1113262836708109,0.10565686746795558,0.1029318074007292,0.09876373175193398,0.10939298498070008,0.1002225202261995,0.1024680924679792,0.1029005455898759,0.10608413649042348,0.10482318192250112,0.10957536857900574,0.10464081499112007,0.10595387117253637,0.11032054249811289,0.11594356273230098,0.11215486225618862,0.11236852302632601,0.11717351659906655,0.11559959778866326,0.11421854933126771,0.1150159049089291,0.11194120236395583,0.1118369783448519,0.10442718597063615,0.09820106713420647,0.09793536651438409,0.0947105985966024,0.09092865387472242,0.07856892661877873,0.07585570086945857,0.0739705870594093,0.0648323989775692,0.07075771908354098,0.06434299147603721,0.0666859414847871,0.06203138425985077,0.062109477421086835,0.05417060611394176,0.06018841969777895,0.05495663045698886,0.05095896122751386,0.04480169437978227,0.0447912854166238,0.042183905777065524,0.03782295220121339,0.037068409043306466,0.03835374084466644,0.03921238100385531,0.03824966421303955,0.04128878762375218,0.03313455447637224,0.036391931382424234,0.03697994607979251,0.03724533542182389,0.036209804285026785,0.039613084596931664,0.04529612252984231,0.049397455154790826
2021,44,2021-11-01,2021.8328767123287,2021-11-07,2021.849315068493,male,0.04368274276733994,0.045363781484471496,0.05422786576418694,0.06390044610524279,0.08218330903387164,0.10675110003069616,0.15419519108926066,0.18078509816043756,0.2079994436666707,0.2426982896986445,0.26152494596767817,0.26943804263634763,0.20923157688169508,0.1855285764706281,0.16484099870275615,0.17425243483526617,0.16282224842068135,0.15347024964847938,0.14630482539654624,0.1438592115490776,0.14027703812480105,0.13653348739098528,0.13696622390853863,0.12565369366275403,0.12144209912546124,0.12246369220728862,0.12568496915553942,0.12104597659569992,0.11796570567889936,0.12069155373213761,0.12517935099498206,0.12061858461891871,0.1329570318803645,0.11900807811860799,0.11936248950804294,0.12856760783928084,0.12307353029698988,0.12154634239798935,0.13465659959959383,0.1340049182944035,0.13736768148831877,0.1252679641317289,0.1288230392273624,0.12337584584766476,0.1314034878981374,0.12687345182029386,0.12659717930392095,0.1234957300872031,0.12583613430251175,0.12079058340671035,0.11396318967227191,0.11201937051537411,0.10395824729609199,0.10321837487597235,0.09850323811649259,0.09556496028435205,0.09315298749785426,0.09319466210373492,0.08801684804296733,0.09319466210373492,0.08251663649123933,0.08319892279338445,0.07923032940462019,0.0713096725552289,0.06990897187435849,0.062328138896479944,0.05802796531326935,0.05730436330897565,0.061692981916382256,0.05934505092005016,0.05683584939605949,0.06393689087582514,0.0562632270127862,0.0588400773963666,0.06214071471842075,0.05335856695265577,0.05505553502384215,0.05699202023133503,0.05443608320566157,0.0596053484661716,0.06648808829205623
2021,44,2021-11-01,2021.8328767123287,2021-11-07,2021.849315068493,female,0.03903024402773989,0.05059460561643705,0.05280159870580081,0.06409308303904238,0.07737633970612348,0.10325484721338668,0.1461327421955255,0.1902046397608123,0.210589045580169,0.23320655468160614,0.24944333271890323,0.2616503753598287,0.20334788185591374,0.17902662483301465,0.16752757088353673,0.1815834751150984,0.17403330220915647,0.15724109865834623,0.16462190573360316,0.1430666279018562,0.14459444797016804,0.14197163089500558,0.1398494880578729,0.13731554396517248,0.13941672754564483,0.13784734915402555,0.13706528458174713,0.1371956278603237,0.11994101917170355,0.1315650960151977,0.13186746093798313,0.13825924122407074,0.14000590840627977,0.13313949814553197,0.14342120330332814,0.14476131158403194,0.14225841359669444,0.1512850556612905,0.151670978232868,0.14990827414674934,0.15236981828676652,0.15598933422711644,0.1539657121298623,0.15137892845563355,0.14192470296712933,0.13713827677749987,0.14268076918270134,0.13895790105655226,0.12787430039636585,0.12474150006517673,0.11384332740764316,0.11149304056391267,0.10836122695558022,0.10229615427414662,0.10082167734839534,0.09520550152224859,0.09162667806956852,0.09373122563770676,0.08496978397396944,0.08126146141043157,0.08695426183551405,0.07993861258209745,0.07688681413131615,0.07298639733428208,0.06323403194706058,0.052988989225742245,0.05221861029559286,0.05894940114538459,0.05498786345777839,0.05649748086196833,0.05721586591316701,0.05370732580808273,0.054529781326330476,0.050459274182544485,0.04767464786156875,0.04665972768415453,0.04990233698877312,0.046519201836230185,0.05318679106273686,0.0551336177095015,0.06752422257401004
2021,45,2021-11-08,2021.8520547945207,2021-11-14,2021.868493150685,male,0.06214071471842075,0.06832086246791379,0.08535000615052624,0.10864782435352666,0.13429165706250287,0.16638510866372697,0.26643782330830584,0.36691383924822407,0.39827614312864656,0.4472615867574613,0.46457794748964476,0.47495164074057256,0.35765072775658846,0.3232047579406821,0.2902614071161252,0.2776869245368863,0.25895371010058627,0.25207157627934135,0.2372130361346974,0.2192933504226734,0.19634783069915232,0.1986393171517913,0.19409820077306414,0.18307068055732734,0.18109296756019214,0.1716333386496492,0.16862832306590764,0.17078816046441686,0.1757394306207572,0.17300026083840347,0.1802789439565012,0.17991889911947634,0.1800963122058843,0.17870311396138486,0.17805609825609256,0.18608174952829387,0.18038852331476082,0.19064304225344725,0.18654621069688837,0.19388942334856807,0.19506902680833293,0.19911433039610063,0.2022098526461805,0.1952569307151581,0.1922870845199216,0.1893487217370228,0.1816408752377548,0.18327419618951804,0.17935013771734126,0.18345162072387847,0.17282287196054616,0.1642202376876665,0.15073746773844612,0.15411695951205223,0.14237834137730865,0.13525615361362991,0.13676810312825544,0.13142955368950174,0.12659717930392095,0.1317319178241408,0.12220829205524217,0.11818460215800444,0.11753312725138262,0.10989844966624451,0.09459078070176914,0.094929397203906,0.08695947053847844,0.08852210498400623,0.08590732313202863,0.08098543112061438,0.0849749924781519,0.09012124951593757,0.09121515520908265,0.08245413743023161,0.07690243721676593,0.08209476928716274,0.08523020982231314,0.09027752034891705,0.08184477552198131,0.08653756728904136,0.08919405223315048
